 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
  263    -2505.3779    -2505.3698    -2505.3698  0.00105  0.00505  0.00000
  264    -2505.3780    -2505.3771    -2505.3771  0.00192  0.01355  0.00000
  265    -2505.3711    -2505.3778    -2505.3778  0.00171  0.00376  0.00000
  266    -2505.3678    -2505.3717    -2505.3717  0.00061  0.00192  0.00000
  267    -2505.3706    -2505.3682    -2505.3682  0.00203  0.00194  0.00000
  268    -2505.3706    -2505.3704    -2505.3704  0.00040  0.00088  0.00000
  269    -2505.3705    -2505.3706    -2505.3706  0.00034  0.00037  0.00000
  270    -2505.3740    -2505.3705    -2505.3705  0.00035  0.00401  0.00000
  271    -2505.3709    -2505.3736    -2505.3736  0.00067  0.00185  0.00000
  272    -2505.3712    -2505.3711    -2505.3711  0.00028  0.00061  0.00000
  273    -2505.3704    -2505.3712    -2505.3712  0.00022  0.00172  0.00000
  274    -2505.3708    -2505.3705    -2505.3705  0.00038  0.00094  0.00000
  275    -2505.3718    -2505.3707    -2505.3707  0.00037  0.00109  0.00000
  276    -2505.3716    -2505.3717    -2505.3717  0.00029  0.00386  0.00000
  277    -2505.3714    -2505.3716    -2505.3716  0.00030  0.00222  0.00000
  278    -2505.3713    -2505.3714    -2505.3714  0.00012  0.00085  0.00000
  279    -2505.3711    -2505.3713    -2505.3713  0.00010  0.00054  0.00000
  280    -2505.3715    -2505.3712    -2505.3712  0.00014  0.00051  0.00000
  281    -2505.3717    -2505.3715    -2505.3715  0.00015  0.00154  0.00000
  282    -2505.3715    -2505.3716    -2505.3716  0.00009  0.00011  0.00000
